Date,Motor_ID,Bearing_Temp_C,Winding_Temp_C,Vibration_mm_s,Current_A,Voltage_V,Power_Factor,Running_Hours
2025-12-03,MTR-103,55.3,71.8,1.85,93.4,415,0.91,3017
2025-12-04,MTR-103,57.3,69.3,1.64,99.7,415,0.83,3019
2025-12-05,MTR-103,56.0,67.5,1.38,89.1,1000,0.91,3035
2025-12-06,MTR-103,58.3,70.4,1.22,89.7,1000,0.96,3052
2025-12-07,MTR-103,54.7,72.8,1.45,103.9,1000,0.91,3062
2025-12-08,MTR-103,54.0,67.0,1.38,98.6,415,0.88,3076
2025-12-09,MTR-103,55.1,72.2,1.87,94.5,1000,0.87,3080
2025-12-10,MTR-103,53.8,73.7,1.51,102.9,415,0.91,3098
2025-12-11,MTR-103,55.8,69.5,1.78,85.3,415,0.82,3111
2025-12-12,MTR-103,54.7,68.4,1.23,99.6,1000,0.87,3118
2025-12-13,MTR-103,56.4,66.6,1.69,98.7,1000,0.92,3131
2025-12-14,MTR-103,56.8,71.8,1.35,90.7,1000,0.98,3142
2025-12-15,MTR-103,58.0,64.9,1.31,97.5,1000,0.94,3161
2025-12-16,MTR-103,55.3,64.8,1.72,89.4,690,0.86,3166
2025-12-17,MTR-103,55.4,71.6,1.54,91.1,415,0.9,3183
2025-12-18,MTR-103,52.7,69.5,1.41,97.5,690,0.94,3195
2025-12-19,MTR-103,56.8,68.2,1.32,90.9,690,0.93,3203
2025-12-20,MTR-103,56.0,72.4,1.63,104.8,1000,0.91,3211
2025-12-21,MTR-103,52.9,68.9,1.7,100.6,690,0.82,3233
2025-12-22,MTR-103,52.0,69.0,1.76,99.3,415,0.91,3242
2025-12-23,MTR-103,55.1,68.1,1.7,98.5,415,0.97,3249
2025-12-24,MTR-103,55.5,70.8,1.81,103.9,690,0.96,3261
2025-12-25,MTR-103,53.5,70.1,1.62,95.5,690,0.95,3273
2025-12-26,MTR-103,52.4,72.1,1.37,94.3,690,0.88,3287
2025-12-27,MTR-103,57.6,65.5,1.86,92.0,690,0.92,3302
2025-12-28,MTR-103,53.7,72.9,2.04,93.1,415,0.83,3313
2025-12-29,MTR-103,55.4,71.6,1.83,103.6,690,0.94,3324
2025-12-30,MTR-103,55.9,69.6,1.61,96.2,690,0.98,3335
2025-12-31,MTR-103,55.2,71.2,1.59,89.9,415,0.88,3349
2026-01-01,MTR-103,53.4,68.1,0.97,95.7,690,0.93,3364
2026-01-02,MTR-103,53.6,70.6,1.33,95.0,1000,0.92,3368
2026-01-03,MTR-103,57.5,73.1,1.02,101.0,1000,0.92,3382
2026-01-04,MTR-103,56.2,71.1,1.61,89.8,690,0.88,3391
2026-01-05,MTR-103,55.2,69.3,1.39,88.3,415,0.86,3411
2026-01-06,MTR-103,54.3,71.3,1.23,95.7,1000,0.83,3423
2026-01-07,MTR-103,51.9,68.8,1.99,93.9,690,0.98,3427
2026-01-08,MTR-103,59.0,71.7,1.2,99.6,1000,0.85,3445
2026-01-09,MTR-103,54.9,69.3,1.42,99.9,690,0.94,3460
2026-01-10,MTR-103,58.3,75.0,1.05,90.7,690,0.95,3465
2026-01-11,MTR-103,51.4,69.9,1.35,103.0,690,0.94,3482
2026-01-12,MTR-103,54.3,74.5,1.67,93.5,1000,0.86,3487
2026-01-13,MTR-103,55.7,72.2,1.42,103.7,415,0.96,3509
2026-01-14,MTR-103,53.9,75.2,2.09,92.6,415,0.95,3512
2026-01-15,MTR-103,54.0,72.7,1.38,96.2,690,0.9,3533
2026-01-16,MTR-103,56.7,70.0,1.57,94.5,690,0.82,3543
2026-01-17,MTR-103,53.7,68.6,1.65,91.2,1000,0.94,3550
2026-01-18,MTR-103,57.8,69.4,2.05,86.5,415,0.88,3568
2026-01-19,MTR-103,56.0,71.7,1.66,95.1,415,0.87,3580
2026-01-20,MTR-103,52.3,67.7,1.27,90.9,415,0.88,3585
2026-01-21,MTR-103,54.1,73.2,1.93,96.9,1000,0.95,3601
2026-01-22,MTR-103,50.3,66.9,0.8,91.1,690,0.88,3613
2026-01-23,MTR-103,58.3,68.7,1.52,102.0,690,0.87,3624
2026-01-24,MTR-103,53.7,66.3,1.43,94.8,415,0.85,3641
2026-01-25,MTR-103,52.3,68.4,1.8,106.8,1000,0.94,3643
2026-01-26,MTR-103,58.8,71.2,1.23,99.1,690,0.87,3660
2026-01-27,MTR-103,54.4,70.2,1.53,97.9,415,0.84,3673
2026-01-28,MTR-103,55.9,67.7,1.35,90.0,415,0.93,3688
2026-01-29,MTR-103,49.7,70.9,1.48,92.6,1000,0.96,3701
2026-01-30,MTR-103,52.9,72.6,1.86,97.0,415,0.96,3711
2026-01-31,MTR-103,50.9,69.5,1.42,103.5,1000,0.95,3723
2026-02-01,MTR-103,54.9,73.1,1.44,92.9,690,0.96,3728
2026-02-02,MTR-103,56.8,63.3,1.31,97.4,690,0.9,3744
2026-02-03,MTR-103,51.3,71.9,1.3,90.4,1000,0.93,3754
2026-02-04,MTR-103,58.6,69.2,1.88,101.2,1000,0.88,3764
2026-02-05,MTR-103,54.7,76.4,1.57,104.0,415,0.91,3783
2026-02-06,MTR-103,57.9,71.3,1.72,99.5,690,0.94,3789
2026-02-07,MTR-103,57.2,74.7,1.28,99.0,415,0.88,3804
2026-02-08,MTR-103,55.8,70.7,1.65,103.6,690,0.96,3815
2026-02-09,MTR-103,58.3,70.8,1.27,87.9,1000,0.86,3830
2026-02-10,MTR-103,52.6,71.1,1.8,97.8,690,0.97,3845
2026-02-11,MTR-103,53.3,74.6,1.64,101.5,415,0.86,3852
2026-02-12,MTR-103,59.5,71.7,1.25,100.1,690,0.86,3863
2026-02-13,MTR-103,53.0,72.2,1.03,99.5,1000,0.94,3874
2026-02-14,MTR-103,55.8,70.0,1.69,99.9,415,0.89,3883
2026-02-15,MTR-103,51.7,69.3,1.77,95.4,1000,0.91,3902
2026-02-16,MTR-103,55.8,71.5,1.08,94.8,1000,0.96,3914
2026-02-17,MTR-103,53.7,70.9,1.71,99.3,415,0.83,3929
2026-02-18,MTR-103,56.6,71.9,1.19,95.2,1000,0.88,3933
2026-02-19,MTR-103,54.7,70.0,1.42,93.7,690,0.82,3950
2026-02-20,MTR-103,57.7,72.0,1.81,106.5,415,0.96,3964
2026-02-21,MTR-103,53.7,69.6,1.9,100.4,690,0.93,3977
2026-02-22,MTR-103,58.4,75.7,1.4,101.2,690,0.87,3983
2026-02-23,MTR-103,54.1,76.7,1.4,81.7,690,0.95,3994
2026-02-24,MTR-103,55.1,72.2,1.77,94.6,1000,0.97,4007
2026-02-25,MTR-103,55.4,68.6,1.97,98.2,1000,0.92,4022
2026-02-26,MTR-103,54.3,75.5,1.78,98.8,690,0.83,4028
2026-02-27,MTR-103,56.1,74.1,1.75,98.9,690,0.93,4044
2026-02-28,MTR-103,53.1,79.3,1.16,94.8,415,0.95,4052
2026-03-01,MTR-103,55.4,72.4,0.97,102.0,690,0.93,4070
2026-03-02,MTR-103,55.4,69.8,1.08,99.6,690,0.93,4081
2026-03-03,MTR-103,56.0,70.1,1.19,103.8,1000,0.87,4095
2026-03-04,MTR-103,55.6,72.5,1.48,98.7,1000,0.94,4102
2026-03-05,MTR-103,53.4,64.3,1.98,91.4,690,0.97,4113
2026-03-06,MTR-103,57.9,70.8,1.13,94.9,1000,0.9,4128
2026-03-07,MTR-103,57.5,62.5,1.37,94.0,415,0.86,4144
2026-03-08,MTR-103,53.5,66.2,1.35,97.3,415,0.85,4150
2026-03-09,MTR-103,54.3,67.3,1.48,92.1,1000,0.93,4163
2026-03-10,MTR-103,58.1,69.7,1.17,90.8,690,0.96,4171
2026-03-11,MTR-103,51.3,68.9,1.14,84.8,415,0.88,4184
2026-03-12,MTR-103,57.3,72.1,1.37,100.4,1000,0.84,4195
2026-03-13,MTR-103,55.1,69.0,2.12,94.4,690,0.95,4213
2026-03-14,MTR-103,55.5,69.3,1.6,92.8,1000,0.94,4226
2026-03-15,MTR-103,55.6,66.3,1.39,109.8,1000,0.88,4237
2026-03-16,MTR-103,55.3,70.6,1.29,94.4,415,0.86,4245
2026-03-17,MTR-103,56.0,68.8,1.61,95.4,1000,0.91,4263
2026-03-18,MTR-103,53.7,72.5,1.86,92.0,415,0.95,4270
2026-03-19,MTR-103,52.9,72.1,1.61,94.8,1000,0.91,4282
2026-03-20,MTR-103,56.1,73.8,1.3,98.7,415,0.91,4291
2026-03-21,MTR-103,53.1,67.7,1.7,97.3,1000,0.97,4309
2026-03-22,MTR-103,56.8,74.6,1.52,104.4,690,0.98,4316
2026-03-23,MTR-103,57.4,69.0,1.31,90.8,1000,0.92,4335
2026-03-24,MTR-103,58.1,69.5,1.58,91.8,690,0.91,4342
2026-03-25,MTR-103,56.4,72.3,1.3,90.8,415,0.94,4359
2026-03-26,MTR-103,52.0,72.3,1.37,90.7,690,0.88,4373
2026-03-27,MTR-103,58.9,72.7,1.58,89.3,415,0.91,4381
2026-03-28,MTR-103,54.7,72.0,1.83,92.3,1000,0.9,4395
2026-03-29,MTR-103,53.8,65.2,1.19,90.2,690,0.93,4401
2026-03-30,MTR-103,57.5,75.2,1.16,99.1,690,0.92,4415
2026-03-31,MTR-103,55.7,71.7,1.2,91.5,690,0.89,4432
2026-04-01,MTR-103,57.1,73.2,1.17,90.0,1000,0.96,4444
2026-04-02,MTR-103,57.1,68.7,1.68,95.4,1000,0.83,4454
2026-04-03,MTR-103,52.9,71.0,1.48,98.8,690,0.85,4466
2026-04-04,MTR-103,59.2,69.0,1.74,100.5,690,0.85,4478
2026-04-05,MTR-103,56.2,72.2,1.68,90.8,690,0.93,4489
2026-04-06,MTR-103,54.5,71.9,1.16,101.0,415,0.94,4497
2026-04-07,MTR-103,53.4,64.4,1.56,105.0,690,0.93,4516
2026-04-08,MTR-103,56.6,65.2,1.13,95.2,415,0.88,4524
2026-04-09,MTR-103,54.5,72.2,1.75,102.6,690,0.84,4533
2026-04-10,MTR-103,58.9,72.5,1.43,100.7,415,0.97,4550
2026-04-11,MTR-103,56.0,71.6,1.54,91.8,1000,0.88,4565
2026-04-12,MTR-103,55.4,68.0,1.62,106.8,1000,0.85,4577
2026-04-13,MTR-103,55.9,74.8,1.35,88.8,690,0.86,4588
2026-04-14,MTR-103,51.3,67.5,1.37,105.8,415,0.92,4591
2026-04-15,MTR-103,55.9,67.7,1.57,98.6,690,0.9,4610
2026-04-16,MTR-103,52.7,70.7,1.36,101.6,415,0.95,4622
2026-04-17,MTR-103,56.0,71.5,1.25,85.2,415,0.85,4632
2026-04-18,MTR-103,54.0,70.8,2.04,89.2,1000,0.9,4642
2026-04-19,MTR-103,56.6,66.4,1.03,101.8,415,0.93,4657
2026-04-20,MTR-103,53.2,69.5,1.67,97.2,1000,0.83,4665
2026-04-21,MTR-103,56.6,66.8,1.3,87.1,1000,0.86,4675
2026-04-22,MTR-103,58.3,69.0,2.19,106.2,415,0.83,4690
2026-04-23,MTR-103,54.2,70.2,1.52,88.8,690,0.91,4704
2026-04-24,MTR-103,53.3,66.7,0.81,93.1,415,0.92,4713
2026-04-25,MTR-103,54.5,68.3,1.14,85.8,690,0.84,4727
2026-04-26,MTR-103,54.3,69.3,1.49,104.3,690,0.96,4742
2026-04-27,MTR-103,51.6,71.2,1.45,97.4,1000,0.91,4756
2026-04-28,MTR-103,54.9,71.3,1.23,102.8,690,0.95,4761
2026-04-29,MTR-103,54.8,71.8,1.28,100.7,1000,0.94,4779
2026-04-30,MTR-103,58.4,73.3,1.27,98.2,415,0.85,4792
2026-05-01,MTR-103,52.5,71.8,1.63,87.0,690,0.94,4796
2026-05-02,MTR-103,54.5,66.4,1.61,97.6,415,0.93,4813
2026-05-03,MTR-103,54.2,67.2,1.48,96.1,415,0.95,4825
2026-05-04,MTR-103,54.3,68.6,1.31,95.9,1000,0.89,4833
2026-05-05,MTR-103,54.4,69.8,1.44,96.5,1000,0.87,4852
2026-05-06,MTR-103,51.6,74.6,1.5,98.6,1000,0.91,4862
2026-05-07,MTR-103,54.6,72.4,1.3,96.7,415,0.95,4867
2026-05-08,MTR-103,53.7,66.9,1.38,95.3,690,0.84,4884
2026-05-09,MTR-103,56.8,69.0,0.62,94.5,1000,0.9,4894
2026-05-10,MTR-103,55.6,66.5,1.67,100.0,415,0.84,4908
2026-05-11,MTR-103,53.0,64.9,1.47,95.9,690,0.83,4917
2026-05-12,MTR-103,53.2,71.9,1.1,100.3,690,0.87,4930
2026-05-13,MTR-103,56.8,71.1,1.36,98.2,690,0.88,4942
2026-05-14,MTR-103,56.0,76.3,1.57,81.6,1000,0.85,4953
2026-05-15,MTR-103,57.2,70.7,1.41,87.3,690,0.89,4972
2026-05-16,MTR-103,51.4,67.7,1.83,97.4,690,0.82,4985
2026-05-17,MTR-103,53.8,68.9,1.56,92.2,1000,0.95,4987
2026-05-18,MTR-103,53.2,68.0,1.26,100.5,1000,0.84,5006
2026-05-19,MTR-103,56.4,69.9,1.84,90.0,690,0.85,5015
2026-05-20,MTR-103,52.7,71.9,1.6,92.9,1000,0.94,5024
2026-05-21,MTR-103,55.8,66.4,1.19,95.2,690,0.82,5043
2026-05-22,MTR-103,52.9,75.8,1.11,97.3,1000,0.92,5055
2026-05-23,MTR-103,55.4,72.9,1.5,110.7,690,0.91,5063
2026-05-24,MTR-103,51.7,73.3,1.44,100.2,690,0.93,5074
2026-05-25,MTR-103,56.8,72.2,1.75,93.9,690,0.91,5089
2026-05-26,MTR-103,56.4,66.7,1.86,105.1,1000,0.83,5095
2026-05-27,MTR-103,56.4,75.9,1.23,94.5,415,0.95,5108
2026-05-28,MTR-103,56.4,69.1,1.09,101.0,690,0.84,5119
2026-05-29,MTR-103,52.8,70.6,1.53,101.0,1000,0.91,5136
2026-05-30,MTR-103,54.0,66.0,1.15,96.1,1000,0.95,5148
2025-12-02,MTR-104,57.8,76.9,1.82,154.1,415,0.96,3002
2025-12-03,MTR-104,57.3,72.7,1.79,163.9,1000,0.84,3010
2025-12-04,MTR-104,61.0,76.3,2.06,167.7,690,0.83,3029
2025-12-05,MTR-104,58.0,68.7,2.38,164.1,1000,0.86,3038
2025-12-06,MTR-104,64.0,72.0,1.81,162.7,1000,0.95,3045
2025-12-07,MTR-104,61.2,80.7,2.26,156.0,1000,0.97,3056
2025-12-08,MTR-104,62.8,73.8,1.81,156.9,690,0.84,3069
2025-12-09,MTR-104,59.6,77.7,1.82,169.1,1000,0.97,3082
2025-12-10,MTR-104,60.1,71.1,1.46,166.4,415,0.9,3095
2025-12-11,MTR-104,58.1,73.4,2.29,167.4,415,0.97,3106
2025-12-12,MTR-104,61.7,72.1,1.39,156.4,690,0.91,3121
2025-12-13,MTR-104,60.4,68.6,2.38,159.7,415,0.87,3130
2025-12-14,MTR-104,56.9,73.9,2.02,167.6,415,0.89,3148
2025-12-15,MTR-104,61.9,78.3,1.38,157.6,1000,0.89,3157
2025-12-16,MTR-104,59.7,74.3,2.04,156.3,1000,0.9,3164
2025-12-17,MTR-104,55.5,70.8,1.98,157.5,690,0.83,3178
2025-12-18,MTR-104,63.2,77.5,2.13,167.4,415,0.86,3190
2025-12-19,MTR-104,57.2,74.1,2.32,163.0,690,0.85,3201
2025-12-20,MTR-104,58.4,70.4,1.84,163.2,690,0.94,3217
2025-12-21,MTR-104,56.0,73.9,2.37,159.0,690,0.88,3232
2025-12-22,MTR-104,59.3,73.6,2.19,149.6,1000,0.98,3243
2025-12-23,MTR-104,59.9,77.7,2.32,160.5,1000,0.86,3257
2025-12-24,MTR-104,58.5,70.7,1.68,170.0,690,0.84,3265
2025-12-25,MTR-104,58.4,76.3,1.98,155.1,1000,0.85,3281
2025-12-26,MTR-104,59.5,77.5,2.41,159.5,690,0.85,3288
2025-12-27,MTR-104,54.0,69.4,2.03,162.9,1000,0.92,3303
2025-12-28,MTR-104,59.9,75.6,2.3,159.8,1000,0.93,3313
2025-12-29,MTR-104,56.4,73.3,1.91,159.6,1000,0.92,3324
2025-12-30,MTR-104,53.0,80.0,2.39,160.4,1000,0.9,3335
2025-12-31,MTR-104,59.0,72.6,2.12,162.3,415,0.91,3347
2026-01-01,MTR-104,63.1,75.7,1.92,166.4,415,0.97,3363
2026-01-02,MTR-104,55.6,74.2,2.16,163.0,690,0.97,3377
2026-01-03,MTR-104,57.3,74.2,1.73,171.2,1000,0.89,3382
2026-01-04,MTR-104,58.2,74.1,2.08,164.8,1000,0.88,3395
2026-01-05,MTR-104,60.1,77.0,1.64,175.5,1000,0.95,3404
2026-01-06,MTR-104,61.8,77.7,1.93,166.8,690,0.96,3420
2026-01-07,MTR-104,58.7,79.2,2.47,166.0,690,0.85,3432
2026-01-08,MTR-104,59.9,72.3,2.35,157.7,415,0.95,3449
2026-01-09,MTR-104,57.8,80.1,2.37,170.0,690,0.83,3453
2026-01-10,MTR-104,56.9,73.0,2.47,156.5,1000,0.93,3473
2026-01-11,MTR-104,56.4,71.7,1.73,165.2,1000,0.91,3476
2026-01-12,MTR-104,58.5,68.9,2.08,161.8,1000,0.93,3495
2026-01-13,MTR-104,60.2,76.4,1.99,174.5,1000,0.87,3504
2026-01-14,MTR-104,62.5,69.5,1.51,162.9,690,0.89,3521
2026-01-15,MTR-104,60.9,71.2,2.08,160.5,1000,0.85,3525
2026-01-16,MTR-104,57.1,78.0,1.95,159.5,415,0.85,3535
2026-01-17,MTR-104,59.3,77.1,2.13,166.8,1000,0.95,3555
2026-01-18,MTR-104,59.5,74.5,1.68,163.7,690,0.85,3566
2026-01-19,MTR-104,57.3,70.7,2.7,169.0,690,0.83,3579
2026-01-20,MTR-104,59.0,70.0,1.86,157.7,415,0.95,3586
2026-01-21,MTR-104,61.6,77.4,2.03,167.3,1000,0.93,3596
2026-01-22,MTR-104,57.2,75.9,2.17,157.7,1000,0.86,3615
2026-01-23,MTR-104,58.1,69.8,2.27,161.1,415,0.94,3620
2026-01-24,MTR-104,59.8,74.5,2.43,164.7,415,0.97,3640
2026-01-25,MTR-104,60.3,76.1,1.77,160.9,690,0.97,3652
2026-01-26,MTR-104,56.1,74.9,1.47,162.5,690,0.85,3658
2026-01-27,MTR-104,57.2,76.2,1.6,159.1,1000,0.97,3674
2026-01-28,MTR-104,59.9,75.5,2.4,158.6,690,0.85,3684
2026-01-29,MTR-104,58.5,74.1,2.11,162.9,690,0.84,3698
2026-01-30,MTR-104,59.2,71.6,2.94,157.7,415,0.96,3713
2026-01-31,MTR-104,57.5,76.5,1.93,166.7,1000,0.9,3722
2026-02-01,MTR-104,57.4,71.5,1.95,161.4,1000,0.96,3729
2026-02-02,MTR-104,58.6,74.9,2.42,166.2,1000,0.97,3744
2026-02-03,MTR-104,60.9,76.5,1.72,166.4,1000,0.92,3758
2026-02-04,MTR-104,58.8,73.8,2.22,159.9,690,0.91,3764
2026-02-05,MTR-104,61.8,68.4,1.99,152.6,415,0.98,3777
2026-02-06,MTR-104,57.7,74.8,2.21,167.0,415,0.97,3787
2026-02-07,MTR-104,57.3,72.6,1.6,166.8,690,0.83,3804
2026-02-08,MTR-104,60.7,72.8,2.29,157.1,690,0.97,3819
2026-02-09,MTR-104,58.7,74.3,1.68,162.8,690,0.89,3829
2026-02-10,MTR-104,65.4,80.8,2.01,161.8,690,0.96,3838
2026-02-11,MTR-104,61.7,72.7,2.22,159.9,690,0.93,3857
2026-02-12,MTR-104,55.6,73.0,2.09,170.6,690,0.94,3859
2026-02-13,MTR-104,58.9,73.9,2.0,165.4,415,0.91,3879
2026-02-14,MTR-104,56.1,72.7,2.21,165.7,1000,0.94,3893
2026-02-15,MTR-104,59.2,73.0,2.03,166.0,415,0.88,3905
2026-02-16,MTR-104,60.6,76.9,2.29,158.2,690,0.84,3908
2026-02-17,MTR-104,58.7,72.5,1.89,167.8,415,0.93,3928
2026-02-18,MTR-104,59.5,75.2,2.04,162.5,690,0.89,3933
2026-02-19,MTR-104,57.7,76.9,1.55,164.7,690,0.91,3943
2026-02-20,MTR-104,56.9,77.8,2.26,159.5,1000,0.82,3955
2026-02-21,MTR-104,56.2,74.4,1.86,161.8,1000,0.88,3972
2026-02-22,MTR-104,59.4,79.0,1.93,167.1,690,0.87,3979
2026-02-23,MTR-104,61.1,70.3,1.77,167.3,415,0.83,3993
2026-02-24,MTR-104,58.7,70.0,1.87,164.4,1000,0.96,4010
2026-02-25,MTR-104,58.2,73.2,2.07,168.6,415,0.95,4021
2026-02-26,MTR-104,59.0,74.6,2.38,162.4,415,0.88,4033
2026-02-27,MTR-104,62.2,76.1,1.99,155.5,690,0.92,4047
2026-02-28,MTR-104,56.9,75.1,1.81,162.8,690,0.86,4051
2026-03-01,MTR-104,58.1,73.5,1.94,156.4,415,0.93,4064
2026-03-02,MTR-104,58.1,74.7,2.05,163.2,690,0.9,4077
2026-03-03,MTR-104,56.5,75.3,2.42,164.7,1000,0.95,4090
2026-03-04,MTR-104,56.1,77.8,2.15,156.9,415,0.88,4099
2026-03-05,MTR-104,59.8,73.7,2.3,171.9,415,0.9,4121
2026-03-06,MTR-104,57.1,75.7,1.4,150.8,1000,0.84,4129
2026-03-07,MTR-104,56.3,72.7,1.85,161.6,690,0.87,4144
2026-03-08,MTR-104,57.2,77.9,1.64,163.4,415,0.83,4151
2026-03-09,MTR-104,58.2,77.1,2.28,159.4,415,0.84,4160
2026-03-10,MTR-104,59.5,78.8,2.11,167.3,415,0.96,4180
2026-03-11,MTR-104,56.7,69.5,1.84,168.3,690,0.9,4190
2026-03-12,MTR-104,60.8,74.6,1.6,161.3,1000,0.83,4204
2026-03-13,MTR-104,55.2,71.2,2.04,165.0,415,0.85,4207
2026-03-14,MTR-104,59.2,76.4,2.27,165.2,1000,0.94,4219
2026-03-15,MTR-104,58.1,76.9,2.48,165.9,415,0.94,4231
2026-03-16,MTR-104,58.6,72.2,1.9,172.0,415,0.89,4248
2026-03-17,MTR-104,56.6,75.3,2.15,170.4,690,0.92,4255
2026-03-18,MTR-104,58.6,78.9,1.8,149.4,690,0.9,4274
2026-03-19,MTR-104,61.2,77.6,1.24,164.4,690,0.82,4285
2026-03-20,MTR-104,60.4,70.3,2.12,168.4,1000,0.97,4297
2026-03-21,MTR-104,60.7,76.2,2.08,164.2,690,0.97,4308
2026-03-22,MTR-104,56.2,73.8,1.59,167.4,1000,0.91,4317
2026-03-23,MTR-104,60.6,72.8,2.09,161.6,1000,0.93,4329
2026-03-24,MTR-104,59.9,71.4,2.72,165.2,415,0.87,4348
2026-03-25,MTR-104,58.7,73.2,2.4,163.2,415,0.89,4357
2026-03-26,MTR-104,59.5,74.4,1.56,163.3,415,0.95,4363
2026-03-27,MTR-104,58.1,71.8,2.81,168.6,690,0.85,4384
2026-03-28,MTR-104,60.0,74.8,1.76,163.4,415,0.94,4392
2026-03-29,MTR-104,60.0,70.7,2.47,170.5,415,0.89,4408
2026-03-30,MTR-104,59.4,67.6,2.23,159.6,415,0.88,4416
2026-03-31,MTR-104,60.4,75.7,1.99,166.6,415,0.87,4428
2026-04-01,MTR-104,59.2,74.3,2.32,160.1,690,0.82,4435
2026-04-02,MTR-104,57.7,74.4,2.42,156.3,415,0.9,4451
2026-04-03,MTR-104,58.2,68.6,2.51,161.7,415,0.89,4468
2026-04-04,MTR-104,58.9,69.7,1.77,163.3,690,0.88,4478
2026-04-05,MTR-104,58.7,72.1,1.92,165.8,415,0.88,4486
2026-04-06,MTR-104,63.2,69.6,1.51,166.2,415,0.96,4499
2026-04-07,MTR-104,59.3,72.9,2.15,167.4,415,0.87,4509
2026-04-08,MTR-104,56.6,76.9,1.87,158.2,415,0.84,4520
2026-04-09,MTR-104,58.8,71.8,2.13,166.1,690,0.83,4533
2026-04-10,MTR-104,60.7,72.6,2.27,176.4,690,0.82,4544
2026-04-11,MTR-104,61.6,69.0,2.13,159.6,690,0.96,4561
2026-04-12,MTR-104,61.8,75.2,2.35,161.1,415,0.85,4570
2026-04-13,MTR-104,57.0,74.8,1.77,159.1,1000,0.93,4581
2026-04-14,MTR-104,57.1,72.2,2.01,170.4,1000,0.93,4595
2026-04-15,MTR-104,58.9,74.3,1.95,154.3,1000,0.85,4609
2026-04-16,MTR-104,58.6,75.1,1.89,167.3,690,0.95,4615
2026-04-17,MTR-104,59.0,71.3,2.0,166.1,1000,0.84,4628
2026-04-18,MTR-104,56.7,78.1,2.03,163.4,415,0.85,4647
2026-04-19,MTR-104,60.1,72.1,2.02,162.7,1000,0.86,4660
2026-04-20,MTR-104,61.6,76.5,2.04,163.5,415,0.89,4667
2026-04-21,MTR-104,57.5,70.6,1.89,169.4,415,0.84,4676
2026-04-22,MTR-104,57.2,76.1,2.02,160.7,690,0.88,4696
2026-04-23,MTR-104,59.3,77.1,2.4,159.3,415,0.87,4702
2026-04-24,MTR-104,58.4,73.9,2.38,168.7,1000,0.9,4718
2026-04-25,MTR-104,59.2,68.0,2.03,168.1,690,0.91,4733
2026-04-26,MTR-104,55.8,66.0,2.18,161.8,690,0.93,4736
2026-04-27,MTR-104,58.8,77.3,2.09,158.6,1000,0.96,4756
2026-04-28,MTR-104,59.3,77.7,1.51,162.9,690,0.95,4761
2026-04-29,MTR-104,57.0,72.1,1.95,158.7,1000,0.9,4777
2026-04-30,MTR-104,61.2,72.6,2.06,161.3,415,0.85,4787
2026-05-01,MTR-104,55.6,72.9,2.47,157.5,415,0.84,4795
2026-05-02,MTR-104,57.2,72.1,1.92,164.1,1000,0.89,4814
2026-05-03,MTR-104,58.0,73.7,2.18,163.6,415,0.95,4822
2026-05-04,MTR-104,54.1,72.4,2.39,154.5,1000,0.83,4837
2026-05-05,MTR-104,59.0,72.0,1.97,164.9,415,0.91,4848
2026-05-06,MTR-104,60.3,78.8,1.94,168.2,1000,0.94,4860
2026-05-07,MTR-104,62.5,73.2,1.63,159.1,415,0.97,4867
2026-05-08,MTR-104,60.1,74.4,2.28,171.4,690,0.97,4882
2026-05-09,MTR-104,62.7,74.9,1.83,165.7,690,0.87,4901
2026-05-10,MTR-104,59.8,73.0,1.91,160.8,415,0.9,4911
2026-05-11,MTR-104,57.2,75.0,2.16,164.0,1000,0.88,4923
2026-05-12,MTR-104,58.7,78.4,2.17,169.1,1000,0.87,4930
2026-05-13,MTR-104,57.4,71.7,1.55,162.5,1000,0.85,4945
2026-05-14,MTR-104,53.1,75.7,2.09,164.7,690,0.92,4951
2026-05-15,MTR-104,61.0,74.5,2.55,165.4,1000,0.88,4968
2026-05-16,MTR-104,60.0,69.2,1.87,164.2,1000,0.97,4979
2026-05-17,MTR-104,62.8,74.3,1.92,166.9,690,0.9,4992
2026-05-18,MTR-104,57.7,72.8,1.96,161.1,1000,0.88,4999
2026-05-19,MTR-104,59.0,74.4,2.52,162.7,1000,0.91,5020
2026-05-20,MTR-104,58.0,77.9,2.04,150.3,690,0.83,5028
2026-05-21,MTR-104,62.1,71.2,1.96,168.6,1000,0.97,5040
2026-05-22,MTR-104,57.7,70.5,2.31,173.2,690,0.87,5047
2026-05-23,MTR-104,60.7,71.5,1.72,162.5,690,0.98,5069
2026-05-24,MTR-104,56.0,67.6,2.39,157.4,1000,0.86,5079
2026-05-25,MTR-104,59.9,75.0,1.94,167.3,415,0.85,5083
2026-05-26,MTR-104,59.2,72.9,2.06,161.8,1000,0.96,5100
2026-05-27,MTR-104,60.8,72.1,1.92,153.4,415,0.93,5113
2026-05-28,MTR-104,61.2,81.4,1.38,157.7,690,0.91,5121
2026-05-29,MTR-104,54.8,72.9,2.35,163.3,690,0.92,5132
2026-05-30,MTR-104,58.0,73.7,1.52,160.1,690,0.85,5146
2025-12-02,MTR-105,57.3,73.6,1.58,103.3,690,0.96,2998
2025-12-03,MTR-105,57.1,69.0,1.6,110.9,415,0.89,3011
2025-12-04,MTR-105,56.6,70.5,1.48,100.9,1000,0.87,3028
2025-12-05,MTR-105,55.9,70.9,1.41,118.1,690,0.9,3039
